key,Date,IxVal
480,2002-03-31 00:00:00,75.5
480,2002-06-30 00:00:00,77.2
480,2002-09-30 00:00:00,79
480,2002-12-31 00:00:00,82.4
480,2003-03-31 00:00:00,85.9
480,2003-06-30 00:00:00,90.2
480,2003-09-30 00:00:00,94
480,2003-12-31 00:00:00,98.8
480,2004-03-31 00:00:00,102.3
480,2004-06-30 00:00:00,104.9
480,2004-09-30 00:00:00,106.9
480,2004-12-31 00:00:00,111.8
480,2005-03-31 00:00:00,116.3
480,2005-06-30 00:00:00,122.5
480,2005-09-30 00:00:00,127.7
480,2005-12-31 00:00:00,137.3
480,2006-03-31 00:00:00,148.2
480,2006-06-30 00:00:00,169.6
480,2006-09-30 00:00:00,188.4
480,2006-12-31 00:00:00,194.8
480,2007-03-31 00:00:00,195.8
480,2007-06-30 00:00:00,192.1
480,2007-09-30 00:00:00,195.5
480,2007-12-31 00:00:00,197.6
480,2008-03-31 00:00:00,195.3
480,2008-06-30 00:00:00,190.8
480,2008-09-30 00:00:00,186.6
480,2008-12-31 00:00:00,182.4
480,2009-03-31 00:00:00,181.6
480,2009-06-30 00:00:00,185.3
480,2009-09-30 00:00:00,191
480,2009-12-31 00:00:00,202
480,2010-03-31 00:00:00,208.7
480,2010-06-30 00:00:00,208.3
480,2010-09-30 00:00:00,202.8
480,2010-12-31 00:00:00,201
480,2011-03-31 00:00:00,200.6
480,2011-06-30 00:00:00,196.8
480,2011-09-30 00:00:00,194.2
481,2002-03-31 00:00:00,56.3
481,2002-06-30 00:00:00,57.6
481,2002-09-30 00:00:00,60.5
481,2002-12-31 00:00:00,63.9
481,2003-03-31 00:00:00,71.9
481,2003-06-30 00:00:00,79.7
481,2003-09-30 00:00:00,91.4
481,2003-12-31 00:00:00,99.3
481,2004-03-31 00:00:00,101.6
481,2004-06-30 00:00:00,107.8
481,2004-09-30 00:00:00,108.6
481,2004-12-31 00:00:00,111.4
481,2005-03-31 00:00:00,112.5
481,2005-06-30 00:00:00,114.5
481,2005-09-30 00:00:00,114.8
481,2005-12-31 00:00:00,118.5
481,2006-03-31 00:00:00,120.8
481,2006-06-30 00:00:00,124.6
481,2006-09-30 00:00:00,127.1
481,2006-12-31 00:00:00,129.2
481,2007-03-31 00:00:00,132.8
481,2007-06-30 00:00:00,135.4
481,2007-09-30 00:00:00,139
481,2007-12-31 00:00:00,144.8
481,2008-03-31 00:00:00,141.9
481,2008-06-30 00:00:00,143.1
481,2008-09-30 00:00:00,139.7
481,2008-12-31 00:00:00,141
481,2009-03-31 00:00:00,140
481,2009-06-30 00:00:00,145
481,2009-09-30 00:00:00,147.9
481,2009-12-31 00:00:00,156.8
481,2010-03-31 00:00:00,160.1
481,2010-06-30 00:00:00,156.2
481,2010-09-30 00:00:00,156.4
481,2010-12-31 00:00:00,160.3
481,2011-03-31 00:00:00,160.6
481,2011-06-30 00:00:00,157.5
481,2011-09-30 00:00:00,155.9
482,2002-03-31 00:00:00,81.6
482,2002-06-30 00:00:00,81.6
482,2002-09-30 00:00:00,84.1
482,2002-12-31 00:00:00,86
482,2003-03-31 00:00:00,89.3
482,2003-06-30 00:00:00,91.3
482,2003-09-30 00:00:00,93.6
482,2003-12-31 00:00:00,98.5
482,2004-03-31 00:00:00,104.8
482,2004-06-30 00:00:00,103
482,2004-09-30 00:00:00,108.2
482,2004-12-31 00:00:00,112.7
482,2005-03-31 00:00:00,120.1
482,2005-06-30 00:00:00,122.6
482,2005-09-30 00:00:00,128.5
482,2005-12-31 00:00:00,135.3
482,2006-03-31 00:00:00,141.1
482,2006-06-30 00:00:00,150.3
482,2006-09-30 00:00:00,152.3
482,2006-12-31 00:00:00,159.7
482,2007-03-31 00:00:00,164.5
482,2007-06-30 00:00:00,166.3
482,2007-09-30 00:00:00,170.8
482,2007-12-31 00:00:00,177.3
482,2008-03-31 00:00:00,174.8
482,2008-06-30 00:00:00,177.7
482,2008-09-30 00:00:00,181.9
482,2008-12-31 00:00:00,188.5
482,2009-03-31 00:00:00,192.6
482,2009-06-30 00:00:00,197.5
482,2009-09-30 00:00:00,204.2
482,2009-12-31 00:00:00,218.5
482,2010-03-31 00:00:00,220.2
482,2010-06-30 00:00:00,223.6
482,2010-09-30 00:00:00,222.4
482,2010-12-31 00:00:00,223.4
482,2011-03-31 00:00:00,220.2
482,2011-06-30 00:00:00,213.5
482,2011-09-30 00:00:00,212.6
483,2002-03-31 00:00:00,66.5
483,2002-06-30 00:00:00,70.7
483,2002-09-30 00:00:00,74.9
483,2002-12-31 00:00:00,80.1
483,2003-03-31 00:00:00,84.7
483,2003-06-30 00:00:00,90.9
483,2003-09-30 00:00:00,97.7
483,2003-12-31 00:00:00,101.7
483,2004-03-31 00:00:00,100.3
483,2004-06-30 00:00:00,100.3
483,2004-09-30 00:00:00,98.7
483,2004-12-31 00:00:00,100.3
483,2005-03-31 00:00:00,100.6
483,2005-06-30 00:00:00,100
483,2005-09-30 00:00:00,100.2
483,2005-12-31 00:00:00,102.8
483,2006-03-31 00:00:00,104
483,2006-06-30 00:00:00,107
483,2006-09-30 00:00:00,110
483,2006-12-31 00:00:00,111.8
483,2007-03-31 00:00:00,113.5
483,2007-06-30 00:00:00,118.5
483,2007-09-30 00:00:00,124.5
483,2007-12-31 00:00:00,128.2
483,2008-03-31 00:00:00,129.1
483,2008-06-30 00:00:00,126.7
483,2008-09-30 00:00:00,122.3
483,2008-12-31 00:00:00,121.9
483,2009-03-31 00:00:00,122.2
483,2009-06-30 00:00:00,126.4
483,2009-09-30 00:00:00,131.9
483,2009-12-31 00:00:00,140.6
483,2010-03-31 00:00:00,147.2
483,2010-06-30 00:00:00,146.6
483,2010-09-30 00:00:00,147
483,2010-12-31 00:00:00,149.4
483,2011-03-31 00:00:00,147.8
483,2011-06-30 00:00:00,146.7
483,2011-09-30 00:00:00,143.7
484,2002-03-31 00:00:00,74.3
484,2002-06-30 00:00:00,78.8
484,2002-09-30 00:00:00,82
484,2002-12-31 00:00:00,85
484,2003-03-31 00:00:00,87.4
484,2003-06-30 00:00:00,92
484,2003-09-30 00:00:00,97.4
484,2003-12-31 00:00:00,101.5
484,2004-03-31 00:00:00,101.2
484,2004-06-30 00:00:00,100
484,2004-09-30 00:00:00,100
484,2004-12-31 00:00:00,101.7
484,2005-03-31 00:00:00,101.3
484,2005-06-30 00:00:00,101.9
484,2005-09-30 00:00:00,101.7
484,2005-12-31 00:00:00,104
484,2006-03-31 00:00:00,105.3
484,2006-06-30 00:00:00,109.3
484,2006-09-30 00:00:00,112
484,2006-12-31 00:00:00,114.1
484,2007-03-31 00:00:00,115.4
484,2007-06-30 00:00:00,120.3
484,2007-09-30 00:00:00,124.8
484,2007-12-31 00:00:00,130.1
484,2008-03-31 00:00:00,131
484,2008-06-30 00:00:00,129.9
484,2008-09-30 00:00:00,126.5
484,2008-12-31 00:00:00,124.8
484,2009-03-31 00:00:00,123.8
484,2009-06-30 00:00:00,129.1
484,2009-09-30 00:00:00,134.8
484,2009-12-31 00:00:00,142.2
484,2010-03-31 00:00:00,147.1
484,2010-06-30 00:00:00,149.8
484,2010-09-30 00:00:00,148.1
484,2010-12-31 00:00:00,149.3
484,2011-03-31 00:00:00,147.3
484,2011-06-30 00:00:00,146.5
484,2011-09-30 00:00:00,144.8
485,2004-12-31 00:00:00,509.315
485,2005-01-31 00:00:00,502.038
485,2005-02-28 00:00:00,497.362
485,2005-03-31 00:00:00,495.792
485,2005-04-30 00:00:00,491.359
485,2005-05-31 00:00:00,487.137
485,2005-06-30 00:00:00,488.551
485,2005-07-31 00:00:00,486.689
485,2005-08-31 00:00:00,484.933
485,2005-09-30 00:00:00,486.94
485,2005-10-31 00:00:00,485.789
485,2005-11-30 00:00:00,487.315
485,2005-12-31 00:00:00,494.468
485,2006-01-31 00:00:00,486.75
485,2006-02-28 00:00:00,487.277
485,2006-03-31 00:00:00,487.263
485,2006-04-30 00:00:00,489.932
485,2006-05-31 00:00:00,490.536
485,2006-06-30 00:00:00,490.652
485,2006-07-31 00:00:00,491.306
485,2006-08-31 00:00:00,490.036
485,2006-09-30 00:00:00,487.616
485,2006-10-31 00:00:00,488.05
485,2006-11-30 00:00:00,489.519
485,2006-12-31 00:00:00,493.881
485,2007-01-31 00:00:00,489.281
485,2007-02-28 00:00:00,491.922
485,2007-03-31 00:00:00,495.349
485,2007-04-30 00:00:00,498.734
485,2007-05-31 00:00:00,503.74
485,2007-06-30 00:00:00,509.126
485,2007-07-31 00:00:00,513.104
485,2007-08-31 00:00:00,515.064
485,2007-09-30 00:00:00,519.155
485,2007-10-31 00:00:00,522.717
485,2007-11-30 00:00:00,524.309
485,2007-12-31 00:00:00,526.517
485,2008-01-31 00:00:00,525.095
485,2008-02-29 00:00:00,521.355
485,2008-03-31 00:00:00,518.523
485,2008-04-30 00:00:00,511.346
485,2008-05-31 00:00:00,511.79
485,2008-06-30 00:00:00,509.827
485,2008-07-31 00:00:00,509.541
485,2008-08-31 00:00:00,509.662
485,2008-09-30 00:00:00,512.103
485,2008-10-31 00:00:00,510.487
485,2008-11-30 00:00:00,510.486
485,2008-12-31 00:00:00,510.926
485,2009-01-31 00:00:00,516.478
485,2009-02-28 00:00:00,519.817
485,2009-03-31 00:00:00,523.197
485,2009-04-30 00:00:00,528.156
485,2009-05-31 00:00:00,533.22
485,2009-06-30 00:00:00,538.135
485,2009-07-31 00:00:00,542.26
485,2009-08-31 00:00:00,549.094
485,2009-09-30 00:00:00,552.056
485,2009-10-31 00:00:00,557.544
485,2009-11-30 00:00:00,563.893
485,2009-12-31 00:00:00,570.121
485,2010-01-31 00:00:00,581.903
485,2010-02-28 00:00:00,584.252
485,2010-03-31 00:00:00,590.857
485,2010-04-30 00:00:00,594.603
485,2010-05-31 00:00:00,598.32
485,2010-06-30 00:00:00,598.474
485,2010-07-31 00:00:00,599.323
485,2010-08-31 00:00:00,600.737
485,2010-09-30 00:00:00,603.277
485,2010-10-31 00:00:00,605.821
485,2010-11-30 00:00:00,602.231
485,2010-12-31 00:00:00,607.758
485,2011-01-31 00:00:00,604.691
485,2011-02-28 00:00:00,603.518
485,2011-03-31 00:00:00,600.078
485,2011-04-30 00:00:00,601.867
486,2004-12-31 00:00:00,330.477
486,2005-01-31 00:00:00,327.73
486,2005-02-28 00:00:00,329.481
486,2005-03-31 00:00:00,330.138
486,2005-04-30 00:00:00,332.167
486,2005-05-31 00:00:00,332.807
486,2005-06-30 00:00:00,332.852
486,2005-07-31 00:00:00,332.857
486,2005-08-31 00:00:00,332.175
486,2005-09-30 00:00:00,333.678
486,2005-10-31 00:00:00,335.236
486,2005-11-30 00:00:00,337.695
486,2005-12-31 00:00:00,339.66
486,2006-01-31 00:00:00,340.981
486,2006-02-28 00:00:00,341.943
486,2006-03-31 00:00:00,343.784
486,2006-04-30 00:00:00,344.754
486,2006-05-31 00:00:00,348.314
486,2006-06-30 00:00:00,347.765
486,2006-07-31 00:00:00,351.305
486,2006-08-31 00:00:00,350.982
486,2006-09-30 00:00:00,351.994
486,2006-10-31 00:00:00,351.75
486,2006-11-30 00:00:00,354.391
486,2006-12-31 00:00:00,357.863
486,2007-01-31 00:00:00,362.601
486,2007-02-28 00:00:00,365.467
486,2007-03-31 00:00:00,371.144
486,2007-04-30 00:00:00,378.272
486,2007-05-31 00:00:00,385.151
486,2007-06-30 00:00:00,395.194
486,2007-07-31 00:00:00,399.739
486,2007-08-31 00:00:00,408.559
486,2007-09-30 00:00:00,413.856
486,2007-10-31 00:00:00,423.014
486,2007-11-30 00:00:00,425.948
486,2007-12-31 00:00:00,431.836
486,2008-01-31 00:00:00,433.88
486,2008-02-29 00:00:00,437.543
486,2008-03-31 00:00:00,433.842
486,2008-04-30 00:00:00,429.877
486,2008-05-31 00:00:00,429.44
486,2008-06-30 00:00:00,430.106
486,2008-07-31 00:00:00,426.365
486,2008-08-31 00:00:00,427.402
486,2008-09-30 00:00:00,429.545
486,2008-10-31 00:00:00,426.314
486,2008-11-30 00:00:00,427.584
486,2008-12-31 00:00:00,423.823
486,2009-01-31 00:00:00,429.671
486,2009-02-28 00:00:00,433.378
486,2009-03-31 00:00:00,435.964
486,2009-04-30 00:00:00,444.26
486,2009-05-31 00:00:00,451.261
486,2009-06-30 00:00:00,457.415
486,2009-07-31 00:00:00,467.406
486,2009-08-31 00:00:00,472.436
486,2009-09-30 00:00:00,478.993
486,2009-10-31 00:00:00,488.034
486,2009-11-30 00:00:00,495.307
486,2009-12-31 00:00:00,498.171
486,2010-01-31 00:00:00,513.256
486,2010-02-28 00:00:00,523.056
486,2010-03-31 00:00:00,531.397
486,2010-04-30 00:00:00,535.806
486,2010-05-31 00:00:00,544.107
486,2010-06-30 00:00:00,538.215
486,2010-07-31 00:00:00,540.891
486,2010-08-31 00:00:00,541.392
486,2010-09-30 00:00:00,544.431
486,2010-10-31 00:00:00,546.285
486,2010-11-30 00:00:00,548.714
486,2010-12-31 00:00:00,547.512
486,2011-01-31 00:00:00,537.805
486,2011-02-28 00:00:00,536.829
486,2011-03-31 00:00:00,535.621
486,2011-04-30 00:00:00,533.552
487,2004-12-31 00:00:00,317.629
487,2005-01-31 00:00:00,317.567
487,2005-02-28 00:00:00,318.655
487,2005-03-31 00:00:00,317.794
487,2005-04-30 00:00:00,316.827
487,2005-05-31 00:00:00,319.407
487,2005-06-30 00:00:00,320.774
487,2005-07-31 00:00:00,318.962
487,2005-08-31 00:00:00,320.317
487,2005-09-30 00:00:00,321.142
487,2005-10-31 00:00:00,322.862
487,2005-11-30 00:00:00,325.193
487,2005-12-31 00:00:00,326.711
487,2006-01-31 00:00:00,325.518
487,2006-02-28 00:00:00,329.926
487,2006-03-31 00:00:00,331.228
487,2006-04-30 00:00:00,334.363
487,2006-05-31 00:00:00,337.019
487,2006-06-30 00:00:00,339.11
487,2006-07-31 00:00:00,342.528
487,2006-08-31 00:00:00,342.077
487,2006-09-30 00:00:00,343.897
487,2006-10-31 00:00:00,347.082
487,2006-11-30 00:00:00,349.36
487,2006-12-31 00:00:00,350.916
487,2007-01-31 00:00:00,361.887
487,2007-02-28 00:00:00,365.889
487,2007-03-31 00:00:00,373.854
487,2007-04-30 00:00:00,382.354
487,2007-05-31 00:00:00,388.213
487,2007-06-30 00:00:00,396.239
487,2007-07-31 00:00:00,402.917
487,2007-08-31 00:00:00,410.121
487,2007-09-30 00:00:00,416.047
487,2007-10-31 00:00:00,423.024
487,2007-11-30 00:00:00,431.668
487,2007-12-31 00:00:00,436.081
487,2008-01-31 00:00:00,437.938
487,2008-02-29 00:00:00,443.754
487,2008-03-31 00:00:00,437.262
487,2008-04-30 00:00:00,437.298
487,2008-05-31 00:00:00,434.148
487,2008-06-30 00:00:00,429.498
487,2008-07-31 00:00:00,427.619
487,2008-08-31 00:00:00,428.227
487,2008-09-30 00:00:00,428.611
487,2008-10-31 00:00:00,425.434
487,2008-11-30 00:00:00,423.896
487,2008-12-31 00:00:00,423.622
487,2009-01-31 00:00:00,423.285
487,2009-02-28 00:00:00,424.302
487,2009-03-31 00:00:00,427.908
487,2009-04-30 00:00:00,429.974
487,2009-05-31 00:00:00,435.139
487,2009-06-30 00:00:00,439.035
487,2009-07-31 00:00:00,444.145
487,2009-08-31 00:00:00,446.309
487,2009-09-30 00:00:00,445.626
487,2009-10-31 00:00:00,453.352
487,2009-11-30 00:00:00,453.348
487,2009-12-31 00:00:00,452.365
487,2010-01-31 00:00:00,457.788
487,2010-02-28 00:00:00,460.1
487,2010-03-31 00:00:00,461.087
487,2010-04-30 00:00:00,460.258
487,2010-05-31 00:00:00,460.123
487,2010-06-30 00:00:00,459.779
487,2010-07-31 00:00:00,457.227
487,2010-08-31 00:00:00,454.605
487,2010-09-30 00:00:00,452.571
487,2010-10-31 00:00:00,452.392
487,2010-11-30 00:00:00,450.425
487,2010-12-31 00:00:00,448.523
487,2011-01-31 00:00:00,442.428
487,2011-02-28 00:00:00,438.53
487,2011-03-31 00:00:00,432.504
487,2011-04-30 00:00:00,428.744
488,2004-12-31 00:00:00,281.777
488,2005-01-31 00:00:00,279.957
488,2005-02-28 00:00:00,283.366
488,2005-03-31 00:00:00,280.959
488,2005-04-30 00:00:00,282.933
488,2005-05-31 00:00:00,289.361
488,2005-06-30 00:00:00,282.812
488,2005-07-31 00:00:00,281.208
488,2005-08-31 00:00:00,285.824
488,2005-09-30 00:00:00,285.292
488,2005-10-31 00:00:00,284.466
488,2005-11-30 00:00:00,286.767
488,2005-12-31 00:00:00,290.983
488,2006-01-31 00:00:00,292.499
488,2006-02-28 00:00:00,292.982
488,2006-03-31 00:00:00,294.873
488,2006-04-30 00:00:00,296.862
488,2006-05-31 00:00:00,302.651
488,2006-06-30 00:00:00,299.723
488,2006-07-31 00:00:00,302.228
488,2006-08-31 00:00:00,300.026
488,2006-09-30 00:00:00,302.134
488,2006-10-31 00:00:00,304.754
488,2006-11-30 00:00:00,306.318
488,2006-12-31 00:00:00,306.988
488,2007-01-31 00:00:00,315.427
488,2007-02-28 00:00:00,316.705
488,2007-03-31 00:00:00,321.509
488,2007-04-30 00:00:00,324.207
488,2007-05-31 00:00:00,329.985
488,2007-06-30 00:00:00,339.574
488,2007-07-31 00:00:00,346.188
488,2007-08-31 00:00:00,354.29
488,2007-09-30 00:00:00,363.318
488,2007-10-31 00:00:00,366.261
488,2007-11-30 00:00:00,372.494
488,2007-12-31 00:00:00,380.131
488,2008-01-31 00:00:00,385.881
488,2008-02-29 00:00:00,389.825
488,2008-03-31 00:00:00,393.954
488,2008-04-30 00:00:00,396.565
488,2008-05-31 00:00:00,396.35
488,2008-06-30 00:00:00,394.821
488,2008-07-31 00:00:00,392.219
488,2008-08-31 00:00:00,392.048
488,2008-09-30 00:00:00,392.564
488,2008-10-31 00:00:00,392.405
488,2008-11-30 00:00:00,392.403
488,2008-12-31 00:00:00,392.287
488,2009-01-31 00:00:00,387.588
488,2009-02-28 00:00:00,390.332
488,2009-03-31 00:00:00,393.091
488,2009-04-30 00:00:00,394.691
488,2009-05-31 00:00:00,395.286
488,2009-06-30 00:00:00,398.177
488,2009-07-31 00:00:00,401.219
488,2009-08-31 00:00:00,410.546
488,2009-09-30 00:00:00,407.845
488,2009-10-31 00:00:00,411.204
488,2009-11-30 00:00:00,417.006
488,2009-12-31 00:00:00,418.635
488,2010-01-31 00:00:00,422.041
488,2010-02-28 00:00:00,425.749
488,2010-03-31 00:00:00,425.036
488,2010-04-30 00:00:00,428.807
488,2010-05-31 00:00:00,436.811
488,2010-06-30 00:00:00,432.862
488,2010-07-31 00:00:00,434.885
488,2010-08-31 00:00:00,435.252
488,2010-09-30 00:00:00,431.837
488,2010-10-31 00:00:00,435.363
488,2010-11-30 00:00:00,432.111
488,2010-12-31 00:00:00,431.916
488,2011-01-31 00:00:00,429.786
488,2011-02-28 00:00:00,428.039
488,2011-03-31 00:00:00,425.03
488,2011-04-30 00:00:00,420.011
489,2004-12-31 00:00:00,292.884
489,2005-01-31 00:00:00,296.962
489,2005-02-28 00:00:00,301.898
489,2005-03-31 00:00:00,304.578
489,2005-04-30 00:00:00,308.815
489,2005-05-31 00:00:00,311.422
489,2005-06-30 00:00:00,315.986
489,2005-07-31 00:00:00,319.833
489,2005-08-31 00:00:00,327.12
489,2005-09-30 00:00:00,333.999
489,2005-10-31 00:00:00,342.5
489,2005-11-30 00:00:00,351.785
489,2005-12-31 00:00:00,359.37
489,2006-01-31 00:00:00,376.1
489,2006-02-28 00:00:00,387.332
489,2006-03-31 00:00:00,405.536
489,2006-04-30 00:00:00,420.679
489,2006-05-31 00:00:00,439.914
489,2006-06-30 00:00:00,454.5
489,2006-07-31 00:00:00,464.139
489,2006-08-31 00:00:00,470.41
489,2006-09-30 00:00:00,473.402
489,2006-10-31 00:00:00,480.318
489,2006-11-30 00:00:00,476.401
489,2006-12-31 00:00:00,483.098
489,2007-01-31 00:00:00,486.147
489,2007-02-28 00:00:00,486.78
489,2007-03-31 00:00:00,489.026
489,2007-04-30 00:00:00,485.934
489,2007-05-31 00:00:00,489.035
489,2007-06-30 00:00:00,492.841
489,2007-07-31 00:00:00,495.403
489,2007-08-31 00:00:00,497.928
489,2007-09-30 00:00:00,501.447
489,2007-10-31 00:00:00,500.065
489,2007-11-30 00:00:00,504.597
489,2007-12-31 00:00:00,508.257
489,2008-01-31 00:00:00,499.57
489,2008-02-29 00:00:00,499.251
489,2008-03-31 00:00:00,491.115
489,2008-04-30 00:00:00,491.066
489,2008-05-31 00:00:00,485.419
489,2008-06-30 00:00:00,482.247
489,2008-07-31 00:00:00,481.87
489,2008-08-31 00:00:00,473.254
489,2008-09-30 00:00:00,478.182
489,2008-10-31 00:00:00,472.287
489,2008-11-30 00:00:00,470.704
489,2008-12-31 00:00:00,468.727
489,2009-01-31 00:00:00,469.31
489,2009-02-28 00:00:00,469.827
489,2009-03-31 00:00:00,473.303
489,2009-04-30 00:00:00,476.399
489,2009-05-31 00:00:00,480.184
489,2009-06-30 00:00:00,484.77
489,2009-07-31 00:00:00,486.075
489,2009-08-31 00:00:00,494.975
489,2009-09-30 00:00:00,498.882
489,2009-10-31 00:00:00,506.677
489,2009-11-30 00:00:00,511.491
489,2009-12-31 00:00:00,518.563
489,2010-01-31 00:00:00,522.825
489,2010-02-28 00:00:00,525.352
489,2010-03-31 00:00:00,527.038
489,2010-04-30 00:00:00,529.75
489,2010-05-31 00:00:00,528.607
489,2010-06-30 00:00:00,524.362
489,2010-07-31 00:00:00,523.233
489,2010-08-31 00:00:00,519.882
489,2010-09-30 00:00:00,519.524
489,2010-10-31 00:00:00,517.296
489,2010-11-30 00:00:00,512.827
489,2010-12-31 00:00:00,512.016
489,2011-01-31 00:00:00,507.323
489,2011-02-28 00:00:00,510.373
489,2011-03-31 00:00:00,501.064
489,2011-04-30 00:00:00,492.184
490,2004-12-31 00:00:00,220.96
490,2005-01-31 00:00:00,234.931
490,2005-02-28 00:00:00,231.045
